task_id,hash,native_id,name,status,exit,submit,duration,realtime,%cpu,peak_rss,peak_vmem,rchar,wchar
186,42/ff6a50,231991.hpcnode0,S4_santa (40),COMPLETED,0,2019-09-16 13:58:48.963,34.7s,12.7s,134.3%,300.1 MB,3.4 GB,23.8 MB,24.7 MB
188,ba/f2e476,231993.hpcnode0,S4_santa (42),COMPLETED,0,2019-09-16 13:58:49.070,34.6s,8.2s,124.0%,254.1 MB,3.4 GB,26.7 MB,506.8 KB
190,4a/99e42c,231995.hpcnode0,S4_santa (44),COMPLETED,0,2019-09-16 13:58:49.177,34.5s,11.3s,133.8%,288.4 MB,3.4 GB,26.7 MB,507 KB
191,4e/c91d19,231996.hpcnode0,S4_santa (45),COMPLETED,0,2019-09-16 13:58:49.228,34.5s,7.9s,119.9%,243.1 MB,3.4 GB,26.7 MB,506.8 KB
192,13/e27eb8,231997.hpcnode0,S4_santa (46),COMPLETED,0,2019-09-16 13:58:49.277,34.4s,9.7s,128.5%,270.1 MB,3.4 GB,24.4 MB,507.1 KB
194,34/cea4f8,231999.hpcnode0,S4_santa (48),COMPLETED,0,2019-09-16 13:58:49.380,34.3s,11.5s,129.3%,283.3 MB,3.4 GB,24.4 MB,509.8 KB
197,93/bdf1bd,232002.hpcnode0,S4_santa (51),COMPLETED,0,2019-09-16 13:58:49.587,34.1s,8s,128.8%,257.7 MB,3.4 GB,26 MB,4.9 MB
198,5f/ec82f3,232003.hpcnode0,S4_santa (52),COMPLETED,0,2019-09-16 13:58:49.666,34s,11.1s,137.9%,276.7 MB,3.4 GB,25.6 MB,4.9 MB
199,7b/bbb798,232004.hpcnode0,S4_santa (53),COMPLETED,0,2019-09-16 13:58:49.720,34s,11.1s,143.0%,282.2 MB,3.4 GB,26.7 MB,4.9 MB
201,e5/8456dd,232006.hpcnode0,S4_santa (55),COMPLETED,0,2019-09-16 13:58:49.813,33.9s,9.6s,134.0%,276.6 MB,3.4 GB,26.7 MB,24.7 MB
202,34/034deb,232007.hpcnode0,S4_santa (56),COMPLETED,0,2019-09-16 13:58:49.876,33.9s,8.7s,135.1%,256.4 MB,3.4 GB,26.2 MB,5 MB
203,4e/e6698c,232008.hpcnode0,S4_santa (57),COMPLETED,0,2019-09-16 13:58:49.929,33.8s,12s,129.3%,282.4 MB,3.4 GB,26.7 MB,5 MB
204,91/9f3170,232009.hpcnode0,S4_santa (58),COMPLETED,0,2019-09-16 13:58:49.978,33.8s,13s,132.0%,304.7 MB,3.4 GB,26 MB,24.7 MB
206,13/7cc046,232011.hpcnode0,S4_santa (60),COMPLETED,0,2019-09-16 13:58:50.127,33.7s,8.3s,118.8%,247.5 MB,3.4 GB,26.7 MB,507 KB
208,55/4a3604,232013.hpcnode0,S4_santa (62),COMPLETED,0,2019-09-16 13:58:50.248,33.5s,11.4s,133.5%,287.4 MB,3.4 GB,23.7 MB,12.4 MB
209,25/c09ce4,232014.hpcnode0,S4_santa (63),COMPLETED,0,2019-09-16 13:58:50.296,33.5s,11.4s,128.2%,284.3 MB,3.4 GB,26.7 MB,4.9 MB
211,30/5d971a,232016.hpcnode0,S4_santa (65),COMPLETED,0,2019-09-16 13:58:50.405,33.4s,11.5s,143.2%,295.5 MB,3.4 GB,26.2 MB,12.4 MB
212,22/1f4e5c,232017.hpcnode0,S4_santa (66),COMPLETED,0,2019-09-16 13:58:50.457,33.4s,10.3s,131.6%,279.6 MB,3.4 GB,26.7 MB,4.9 MB
214,97/9f5809,232019.hpcnode0,S4_santa (68),COMPLETED,0,2019-09-16 13:58:50.560,33.3s,11.6s,139.0%,303.3 MB,3.4 GB,26.7 MB,12.4 MB
215,18/2941fe,232020.hpcnode0,S4_santa (69),COMPLETED,0,2019-09-16 13:58:50.610,33.2s,8.7s,135.8%,261.9 MB,3.4 GB,24.4 MB,12.4 MB
217,cf/5bd10b,232022.hpcnode0,S4_santa (71),COMPLETED,0,2019-09-16 13:58:50.718,33.1s,8.3s,147.4%,267.2 MB,3.4 GB,23.7 MB,24.7 MB
220,25/5bda39,232025.hpcnode0,S4_santa (74),COMPLETED,0,2019-09-16 13:58:50.861,33s,11.3s,144.0%,278 MB,3.6 GB,26.7 MB,506.9 KB
221,80/31e0d2,232026.hpcnode0,S4_santa (75),COMPLETED,0,2019-09-16 13:58:50.911,32.9s,13.4s,151.2%,307.7 MB,3.6 GB,26.7 MB,24.7 MB
223,73/027cee,232028.hpcnode0,S4_santa (77),COMPLETED,0,2019-09-16 13:58:51.064,32.8s,9.3s,150.6%,280.4 MB,3.4 GB,26.7 MB,25 MB
224,5c/349775,232029.hpcnode0,S4_santa (78),COMPLETED,0,2019-09-16 13:58:51.112,32.8s,7.9s,142.2%,263.5 MB,3.4 GB,26.7 MB,12.4 MB
225,cd/8e31b6,232030.hpcnode0,S4_santa (79),COMPLETED,0,2019-09-16 13:58:51.159,32.7s,12.2s,151.1%,311.3 MB,3.4 GB,24.9 MB,24.8 MB
228,69/a46d4f,232033.hpcnode0,S4_santa (82),COMPLETED,0,2019-09-16 13:58:51.343,32.6s,13.4s,175.8%,321.9 MB,3.4 GB,26.7 MB,25 MB
229,26/273eea,232034.hpcnode0,S4_santa (83),COMPLETED,0,2019-09-16 13:58:51.423,32.5s,7.7s,129.2%,243 MB,3.4 GB,26.7 MB,506.8 KB
230,e2/f9a923,232035.hpcnode0,S4_santa (84),COMPLETED,0,2019-09-16 13:58:51.473,32.5s,7.5s,132.1%,244.6 MB,3.4 GB,26.7 MB,506.8 KB
231,38/8276f3,232036.hpcnode0,S4_santa (85),COMPLETED,0,2019-09-16 13:58:51.523,32.5s,9.9s,140.3%,290.1 MB,3.4 GB,24.4 MB,507.1 KB
233,2f/890342,232038.hpcnode0,S4_santa (87),COMPLETED,0,2019-09-16 13:58:51.653,32.3s,8.4s,157.7%,259.4 MB,3.4 GB,26.7 MB,512.9 KB
234,b7/f5495e,232039.hpcnode0,S4_santa (88),COMPLETED,0,2019-09-16 13:58:51.700,32.3s,12s,150.3%,298.6 MB,3.4 GB,24.4 MB,514.2 KB
236,e7/ef8e18,232041.hpcnode0,S4_santa (90),COMPLETED,0,2019-09-16 13:58:51.834,32.2s,7.3s,137.3%,246 MB,3.4 GB,24.4 MB,4.9 MB
237,8b/25edc5,232042.hpcnode0,S4_santa (91),COMPLETED,0,2019-09-16 13:58:51.913,32.1s,12.2s,159.0%,308.5 MB,3.4 GB,26.7 MB,513.1 KB
238,13/0e1c74,232043.hpcnode0,S4_santa (92),COMPLETED,0,2019-09-16 13:58:51.968,32.1s,7.4s,140.8%,254.3 MB,3.6 GB,24.4 MB,4.9 MB
240,c3/3a04d5,232045.hpcnode0,S4_santa (94),COMPLETED,0,2019-09-16 13:58:52.133,32s,8.3s,149.7%,260.7 MB,3.4 GB,26.7 MB,5 MB
242,5e/65d103,232047.hpcnode0,S4_santa (96),COMPLETED,0,2019-09-16 13:58:52.239,31.9s,8s,143.3%,263.3 MB,3.4 GB,26.7 MB,4.9 MB
243,1c/600b6d,232048.hpcnode0,S4_santa (97),COMPLETED,0,2019-09-16 13:58:52.293,31.8s,10s,156.6%,281.9 MB,3.4 GB,24.4 MB,513.5 KB
244,5f/9e9112,232049.hpcnode0,S4_santa (98),COMPLETED,0,2019-09-16 13:58:52.341,31.8s,12.3s,147.8%,307 MB,3.4 GB,26.3 MB,5 MB
245,b0/fdae2e,232050.hpcnode0,S4_santa (99),COMPLETED,0,2019-09-16 13:58:52.389,31.8s,11.2s,148.6%,298.8 MB,3.4 GB,26.7 MB,4.9 MB
248,22/e638fb,232052.hpcnode0,S4_santa (102),COMPLETED,0,2019-09-16 13:58:52.485,31.7s,10.5s,180.8%,288.5 MB,3.6 GB,26.7 MB,5 MB
247,aa/867c44,232053.hpcnode0,S4_santa (101),COMPLETED,0,2019-09-16 13:58:52.533,31.7s,8.1s,144.3%,273 MB,3.4 GB,26.7 MB,12.4 MB
249,46/c37eb1,232054.hpcnode0,S4_santa (103),COMPLETED,0,2019-09-16 13:58:52.579,31.7s,13.7s,149.9%,301 MB,3.6 GB,26.7 MB,24.7 MB
250,48/c38159,232055.hpcnode0,S4_santa (104),COMPLETED,0,2019-09-16 13:58:52.660,31.6s,12s,150.6%,299.7 MB,3.6 GB,26.7 MB,12.4 MB
251,a1/ea0832,232056.hpcnode0,S4_santa (105),COMPLETED,0,2019-09-16 13:58:52.724,31.6s,11.4s,150.9%,297.1 MB,3.4 GB,26.7 MB,12.4 MB
252,b7/c576f6,232057.hpcnode0,S4_santa (106),COMPLETED,0,2019-09-16 13:58:52.776,31.5s,7.7s,144.6%,263 MB,3.4 GB,26.7 MB,12.4 MB
254,65/f65335,232059.hpcnode0,S4_santa (108),COMPLETED,0,2019-09-16 13:58:52.873,31.5s,13.5s,149.2%,308.7 MB,3.4 GB,26.7 MB,12.5 MB
256,a6/dbae08,232061.hpcnode0,S4_santa (110),COMPLETED,0,2019-09-16 13:58:53.011,31.4s,11.2s,148.7%,297.7 MB,3.4 GB,24.4 MB,12.4 MB
258,9e/a6b644,232063.hpcnode0,S4_santa (112),COMPLETED,0,2019-09-16 13:58:53.122,31.3s,9s,166.2%,280.3 MB,3.4 GB,26.7 MB,12.5 MB
261,9d/1b57b7,232066.hpcnode0,S4_santa (115),COMPLETED,0,2019-09-16 13:58:53.270,31.2s,12.1s,144.4%,304.1 MB,3.4 GB,24.4 MB,24.7 MB
263,d8/be5594,232068.hpcnode0,S4_santa (117),COMPLETED,0,2019-09-16 13:58:53.392,31.1s,11.7s,158.7%,304.8 MB,3.4 GB,26.7 MB,12.5 MB
264,88/a7a134,232069.hpcnode0,S4_santa (118),COMPLETED,0,2019-09-16 13:58:53.451,31.1s,11.4s,169.5%,284.9 MB,3.4 GB,26.7 MB,25 MB
265,d8/8853a5,232070.hpcnode0,S4_santa (119),COMPLETED,0,2019-09-16 13:58:53.498,31s,9.4s,143.6%,271.8 MB,3.4 GB,26.7 MB,24.7 MB
266,a9/5bca76,232071.hpcnode0,S4_santa (120),COMPLETED,0,2019-09-16 13:58:53.546,31s,9.2s,143.3%,287.1 MB,3.4 GB,26.7 MB,24.7 MB
268,ad/976eaa,232073.hpcnode0,S4_santa (122),COMPLETED,0,2019-09-16 13:58:53.642,31s,11.3s,158.7%,307.5 MB,3.6 GB,26.7 MB,24.7 MB
269,e2/d3cf67,232074.hpcnode0,S4_santa (123),COMPLETED,0,2019-09-16 13:58:53.695,30.9s,10.6s,157.3%,288.4 MB,3.4 GB,26.7 MB,25 MB
272,bd/f90140,232077.hpcnode0,S4_santa (126),COMPLETED,0,2019-09-16 13:58:53.861,30.8s,7s,134.3%,243.2 MB,3.4 GB,26.7 MB,506.8 KB
273,af/8fc916,232078.hpcnode0,S4_santa (127),COMPLETED,0,2019-09-16 13:58:53.910,30.8s,10.3s,144.6%,278.8 MB,3.4 GB,26.7 MB,507 KB
275,08/35186e,232080.hpcnode0,S4_santa (129),COMPLETED,0,2019-09-16 13:58:54.007,30.7s,10.6s,142.2%,286.5 MB,3.4 GB,26.7 MB,507 KB
276,bd/3325bf,232081.hpcnode0,S4_santa (130),COMPLETED,0,2019-09-16 13:58:54.057,30.7s,10s,146.4%,277.8 MB,3.4 GB,26.7 MB,4.9 MB
277,09/8eeba9,232082.hpcnode0,S4_santa (131),COMPLETED,0,2019-09-16 13:58:54.103,30.7s,7.6s,136.5%,263.4 MB,3.4 GB,26.7 MB,4.9 MB
281,9a/cb3d78,232086.hpcnode0,S4_santa (135),COMPLETED,0,2019-09-16 13:58:54.362,30.5s,9.3s,146.2%,270.3 MB,3.6 GB,26.7 MB,12.4 MB
285,13/297358,232090.hpcnode0,S4_santa (139),COMPLETED,0,2019-09-16 13:58:54.571,30.3s,10.3s,157.0%,287.2 MB,3.4 GB,26.7 MB,12.5 MB
286,df/8df32a,232091.hpcnode0,S4_santa (140),COMPLETED,0,2019-09-16 13:58:54.619,30.3s,9.4s,142.5%,288.8 MB,3.4 GB,26.7 MB,24.7 MB
150,6a/0dd1d7,231955.hpcnode0,S4_santa (4),COMPLETED,0,2019-09-16 13:58:46.945,1m 12s,1m 4s,112.0%,566.9 MB,3.4 GB,26 MB,504.9 KB
153,7e/4fa614,231958.hpcnode0,S4_santa (7),COMPLETED,0,2019-09-16 13:58:47.116,1m 11s,1m 3s,112.2%,559.6 MB,3.4 GB,26 MB,504.5 KB
155,02/08acf0,231960.hpcnode0,S4_santa (9),COMPLETED,0,2019-09-16 13:58:47.216,1m 11s,1m 4s,113.1%,575.7 MB,3.4 GB,23.7 MB,505.2 KB
157,f4/68869f,231962.hpcnode0,S4_santa (11),COMPLETED,0,2019-09-16 13:58:47.317,1m 11s,1m 4s,113.0%,580.3 MB,3.4 GB,23.7 MB,4.9 MB
171,b9/625853,231976.hpcnode0,S4_santa (25),COMPLETED,0,2019-09-16 13:58:48.182,1m 10s,1m 9s,114.9%,565.2 MB,3.6 GB,26 MB,4.9 MB
172,56/eca25d,231977.hpcnode0,S4_santa (26),COMPLETED,0,2019-09-16 13:58:48.263,1m 10s,1m 9s,116.6%,566 MB,3.6 GB,24.4 MB,4.9 MB
173,69/dd9518,231978.hpcnode0,S4_santa (27),COMPLETED,0,2019-09-16 13:58:48.312,1m 10s,1m 8s,117.0%,565.6 MB,3.6 GB,26 MB,12.3 MB
177,c4/6c7c4a,231982.hpcnode0,S4_santa (31),COMPLETED,0,2019-09-16 13:58:48.512,1m 10s,1m 2s,114.2%,586.9 MB,3.4 GB,23.8 MB,12.3 MB
180,1c/4f0d4d,231985.hpcnode0,S4_santa (34),COMPLETED,0,2019-09-16 13:58:48.661,1m 10s,1m 3s,116.2%,597 MB,3.4 GB,26.1 MB,24.6 MB
185,6d/c2978d,231990.hpcnode0,S4_santa (39),COMPLETED,0,2019-09-16 13:58:48.906,1m 10s,1m 3s,115.0%,560.5 MB,3.4 GB,23.8 MB,24.6 MB
187,64/8c693d,231992.hpcnode0,S4_santa (41),COMPLETED,0,2019-09-16 13:58:49.015,1m 10s,1m 3s,115.0%,578.6 MB,3.4 GB,26.1 MB,24.6 MB
189,3c/0b6bcd,231994.hpcnode0,S4_santa (43),COMPLETED,0,2019-09-16 13:58:49.119,1m 10s,1m,113.8%,575.9 MB,3.4 GB,26.1 MB,504.9 KB
193,ed/0cd7b3,231998.hpcnode0,S4_santa (47),COMPLETED,0,2019-09-16 13:58:49.326,1m 9s,1m 8s,112.6%,566 MB,3.4 GB,24.4 MB,504.8 KB
195,e6/150226,232000.hpcnode0,S4_santa (49),COMPLETED,0,2019-09-16 13:58:49.450,1m 9s,1m 4s,112.5%,567.6 MB,3.4 GB,24.4 MB,505 KB
205,cc/9cbf0e,232010.hpcnode0,S4_santa (59),COMPLETED,0,2019-09-16 13:58:50.071,1m 9s,1m 6s,113.3%,567.8 MB,3.4 GB,26.7 MB,4.9 MB
207,51/6dab0c,232012.hpcnode0,S4_santa (61),COMPLETED,0,2019-09-16 13:58:50.177,1m 9s,1m 7s,115.6%,567.6 MB,3.4 GB,24.4 MB,4.9 MB
210,89/4a1fad,232015.hpcnode0,S4_santa (64),COMPLETED,0,2019-09-16 13:58:50.346,1m 9s,1m 4s,114.4%,569.3 MB,3.4 GB,23.7 MB,12.3 MB
213,ac/94f9da,232018.hpcnode0,S4_santa (67),COMPLETED,0,2019-09-16 13:58:50.506,1m 8s,1m 7s,115.0%,564.5 MB,3.5 GB,26.7 MB,12.3 MB
280,e1/fbece9,232085.hpcnode0,S4_santa (134),COMPLETED,0,2019-09-16 13:58:54.292,1m 5s,11s,159.9%,296.4 MB,3.4 GB,26.7 MB,5 MB
284,4a/f111d6,232089.hpcnode0,S4_santa (138),COMPLETED,0,2019-09-16 13:58:54.522,1m 4s,10.9s,141.2%,301.8 MB,3.4 GB,26.7 MB,12.4 MB
287,dc/b3df46,232092.hpcnode0,S4_santa (141),COMPLETED,0,2019-09-16 13:58:54.668,1m 4s,13.8s,144.6%,315.3 MB,3.4 GB,24.4 MB,25 MB
288,ab/b8ce67,232093.hpcnode0,S4_santa (142),COMPLETED,0,2019-09-16 13:58:54.715,1m 4s,12.7s,155.3%,317.1 MB,3.6 GB,26.7 MB,24.7 MB
290,7d/ecdc16,232095.hpcnode0,S4_santa (144),COMPLETED,0,2019-09-16 13:58:54.818,1m 4s,8.8s,143.0%,274 MB,3.4 GB,26.7 MB,24.7 MB
162,16/30503b,231967.hpcnode0,S4_santa (16),COMPLETED,0,2019-09-16 13:58:47.678,1m 16s,1m 11s,115.5%,568.8 MB,3.6 GB,26 MB,4.9 MB
196,90/67c9a8,232001.hpcnode0,S4_santa (50),COMPLETED,0,2019-09-16 13:58:49.505,1m 14s,1m 9s,116.5%,582.9 MB,3.4 GB,24.4 MB,511.6 KB
200,7e/d7855b,232005.hpcnode0,S4_santa (54),COMPLETED,0,2019-09-16 13:58:49.765,1m 14s,1m 8s,113.8%,564.3 MB,3.4 GB,24.4 MB,4.9 MB
216,79/980f70,232021.hpcnode0,S4_santa (70),COMPLETED,0,2019-09-16 13:58:50.660,1m 13s,1m 3s,118.2%,569.8 MB,3.4 GB,26.7 MB,12.4 MB
218,56/95b10e,232023.hpcnode0,S4_santa (72),COMPLETED,0,2019-09-16 13:58:50.765,1m 13s,1m 4s,116.5%,568.6 MB,3.4 GB,26 MB,24.6 MB
226,07/f458ae,232031.hpcnode0,S4_santa (80),COMPLETED,0,2019-09-16 13:58:51.206,1m 12s,1m 1s,118.0%,570.9 MB,3.4 GB,26.7 MB,24.6 MB
239,d8/8eb5b0,232044.hpcnode0,S4_santa (93),COMPLETED,0,2019-09-16 13:58:52.062,1m 12s,1m 2s,113.8%,566.6 MB,3.4 GB,26.7 MB,504.8 KB
170,be/78fd3a,231975.hpcnode0,S4_santa (24),COMPLETED,0,2019-09-16 13:58:48.132,1m 45s,1m 10s,117.1%,559.6 MB,3.6 GB,23.7 MB,12.3 MB
219,ba/77b906,232024.hpcnode0,S4_santa (73),COMPLETED,0,2019-09-16 13:58:50.814,1m 48s,1m 10s,119.9%,587.8 MB,3.6 GB,26.3 MB,12.5 MB
222,49/a36449,232027.hpcnode0,S4_santa (76),COMPLETED,0,2019-09-16 13:58:50.980,1m 48s,1m 11s,118.3%,569.1 MB,3.6 GB,26.7 MB,24.6 MB
227,fe/685aac,232032.hpcnode0,S4_santa (81),COMPLETED,0,2019-09-16 13:58:51.255,1m 47s,1m 11s,119.9%,609.9 MB,3.4 GB,26.7 MB,25 MB
232,7f/4acf0c,232037.hpcnode0,S4_santa (86),COMPLETED,0,2019-09-16 13:58:51.607,1m 47s,1m 9s,116.2%,567.6 MB,3.6 GB,26.7 MB,504.9 KB
235,35/ccecab,232040.hpcnode0,S4_santa (89),COMPLETED,0,2019-09-16 13:58:51.747,1m 47s,1m 6s,120.2%,603.5 MB,3.4 GB,26.7 MB,515.4 KB
241,51/174f8a,232046.hpcnode0,S4_santa (95),COMPLETED,0,2019-09-16 13:58:52.184,1m 46s,1m 7s,115.8%,574 MB,3.4 GB,26.7 MB,4.9 MB
246,02/d3f2aa,232051.hpcnode0,S4_santa (100),COMPLETED,0,2019-09-16 13:58:52.438,1m 46s,1m 11s,118.6%,596.4 MB,3.4 GB,26.7 MB,5 MB
253,9c/fa2b45,232058.hpcnode0,S4_santa (107),COMPLETED,0,2019-09-16 13:58:52.824,1m 46s,1m 7s,115.5%,569.8 MB,3.4 GB,26.7 MB,12.3 MB
255,77/afb88b,232060.hpcnode0,S4_santa (109),COMPLETED,0,2019-09-16 13:58:52.943,1m 46s,1m 1s,118.2%,567.3 MB,3.4 GB,24.9 MB,12.3 MB
257,72/6ebe3d,232062.hpcnode0,S4_santa (111),COMPLETED,0,2019-09-16 13:58:53.066,1m 45s,1m 9s,120.8%,601.3 MB,3.4 GB,24.8 MB,12.4 MB
259,f0/f3d72f,232064.hpcnode0,S4_santa (113),COMPLETED,0,2019-09-16 13:58:53.172,1m 45s,1m 3s,116.8%,562.4 MB,3.4 GB,24.4 MB,24.6 MB
260,6b/9b1384,232065.hpcnode0,S4_santa (114),COMPLETED,0,2019-09-16 13:58:53.221,1m 45s,1m 6s,115.9%,577.1 MB,3.4 GB,24.4 MB,12.3 MB
262,30/cdc53e,232067.hpcnode0,S4_santa (116),COMPLETED,0,2019-09-16 13:58:53.316,1m 45s,1m 6s,116.9%,568.5 MB,3.4 GB,26.7 MB,24.6 MB
267,a2/5ef3e7,232072.hpcnode0,S4_santa (121),COMPLETED,0,2019-09-16 13:58:53.595,1m 45s,1m 8s,121.0%,596.8 MB,3.4 GB,26.7 MB,510.3 KB
270,f7/a32bbc,232075.hpcnode0,S4_santa (124),COMPLETED,0,2019-09-16 13:58:53.742,1m 45s,1m 4s,116.3%,563.8 MB,3.4 GB,24.8 MB,24.6 MB
271,5e/f4da13,232076.hpcnode0,S4_santa (125),COMPLETED,0,2019-09-16 13:58:53.790,1m 45s,1m 4s,120.0%,592 MB,3.4 GB,26.7 MB,24.9 MB
274,6b/4477dd,232079.hpcnode0,S4_santa (128),COMPLETED,0,2019-09-16 13:58:53.958,1m 45s,1m 6s,115.9%,570.1 MB,3.6 GB,26.7 MB,505.1 KB
278,c7/47447b,232083.hpcnode0,S4_santa (132),COMPLETED,0,2019-09-16 13:58:54.154,1m 44s,59.3s,116.4%,566.2 MB,3.4 GB,26.7 MB,4.9 MB
279,d1/2b2c96,232084.hpcnode0,S4_santa (133),COMPLETED,0,2019-09-16 13:58:54.223,1m 44s,1m 2s,116.6%,564.9 MB,3.4 GB,26.2 MB,4.9 MB
282,32/c386b0,232087.hpcnode0,S4_santa (136),COMPLETED,0,2019-09-16 13:58:54.426,1m 44s,1m 7s,120.5%,597.7 MB,3.4 GB,26.7 MB,5 MB
283,70/ba9334,232088.hpcnode0,S4_santa (137),COMPLETED,0,2019-09-16 13:58:54.476,1m 44s,1m 7s,117.3%,562.1 MB,3.6 GB,26.7 MB,12.3 MB
289,cd/631038,232094.hpcnode0,S4_santa (143),COMPLETED,0,2019-09-16 13:58:54.763,1m 44s,1m 9s,122.3%,588.6 MB,3.4 GB,26.7 MB,24.8 MB
